id,created_at,text
1247309714674913282,2020-04-06 23:46:24,"Trump is completely heartless – in the middle of a pandemic, his xenophobic Administration is planning to deport several Haitians tomorrow.
 
This is beyond outrageous! https://t.co/rKrsHUB4Yo"
1247308606174724096,2020-04-06 23:42:00,Small businesses are struggling right now. We all need to #ShopLocal to support our neighbors. https://t.co/H5BqHQR1Z9
1247288473498849282,2020-04-06 22:22:00,"We all have a duty #StayAtHome. Great song reminding us all of what’s at stake! #SocialDistancing
https://t.co/YoCgSny7Vq"
1247272115797196801,2020-04-06 21:17:00,"Banning all gay and bisexual men from giving blood isn’t just wrong – it’s dangerous and discriminatory. This is a good first step, but we need to completely eliminate the ban. https://t.co/en1I6O3Sdf"
1247262267445567490,2020-04-06 20:37:52,Harold was an icon at the Oakland Coliseum. I know we will all miss his friendly conversations and happy spirit. May he Rest In Peace. https://t.co/l6Il2NkxSz
1247243930061635586,2020-04-06 19:25:00,"He is knowingly giving out unproven medical advice. He’s contradicting HIS OWN EXPERTS.

People are going to die because of this man. https://t.co/g1eWRjwlkB"
1247224804026925056,2020-04-06 18:09:00,There are a lot of moments in #TigerKing that show how cruelty of this industry. There are no words for how disturbing it is to watch these animals be torn from their mothers when they're only minutes old. We need the #BigCatPublicSafetyAct to end this. https://t.co/Po6yYeC23R
1247208033043832832,2020-04-06 17:02:21,"We're facing a blood shortage across the country – if you are able, set up an appointment with the @RedCross here: https://t.co/w2niBcDO0k or 1-800-RED-CROSS. 

Each donation center has taken additional safety precautions to ensure the health of donors, employees &amp; volunteers."
1246614210324443137,2020-04-05 01:42:43,"Here Trump goes again trying to get around the law. 

It’s outrageous that he’s filling a non-political job to oversee disbursement of billions of taxpayer dollars with one of his henchmen. 

This doesn’t bode well for accountability or transparency. https://t.co/h35KCrGxO6"
1246587083851956224,2020-04-04 23:54:55,My deepest condolences and love to you and your entire family. May Maeve and Gideon Rest In Peace. https://t.co/PByz4FllO1
1246519742233554945,2020-04-04 19:27:20,"Serious question for the Trump Admin: if the federal stockpile isn’t supposed to be used for states – as they claim – what is it for?
 
Refusing to give these resources to states is life-threatening. #PeopleOverProfits https://t.co/UovwX0MoxC"
1246497396852436993,2020-04-04 17:58:32,"Today marks the 52nd anniversary of the assassination of Rev. Dr. Martin Luther King, Jr. 

Even in times of crisis, we must remember that the fight for a better nation and world starts when we work TOGETHER.
 
Let us honor #MLK’s legacy by continuing his fight #ForThePeople. https://t.co/tQ6bNPRY4I"
1246222700789608449,2020-04-03 23:47:00,"I’ve been on food stamps before – I know the deep worry families face trying to keep food on the table.  

As more workers lose their jobs, Congress has to act to prevent children and families from going hungry. https://t.co/SwKQPZcLLe"
1246186210390917120,2020-04-03 21:22:00,Congress passed a lot in the #CARESAct – here's how you can access some of the assistance available to workers and businesses. https://t.co/X0Yx1JaY56
1246158528148115456,2020-04-03 19:32:00,"🗣LISTEN TO MEDICAL EXPERTS, NOT A REALITY TV STAR 🗣 https://t.co/52P7YluJZO"
1246133110590275585,2020-04-03 17:51:00,"Expanding and protecting access to the ballot box isn’t political – it's our right in a democracy. In the middle of a health crisis, we need to ensure that no one is prevented from voting. https://t.co/GTjNJnop7j"
1246112712200990720,2020-04-03 16:29:56,The extreme incompetence of Trump and his cronies is about to make things even worse for working families across the country. #WhereIsTheMoney https://t.co/mDcMdSwwu4
1246096356244144131,2020-04-03 15:24:57,"Even Trump’s own experts agree: we need a nation-wide stay at home order.
 
Every day he delays, more people will get sick.
 
We need LEADERSHIP – not empty words.
https://t.co/BMFXfr0ARv"
1245856034796773378,2020-04-02 23:30:00,"Join my town hall tonight to learn more about paid leave, unemployment benefits, and cash assistance passed in the #CARESAct! Call 866-757-0660 at or before 6pm (no access code required) to participate. https://t.co/d9mHQBUVgL"
1245828855664758787,2020-04-02 21:42:00,"Millions of families across the country are on the edge of financial ruin. @HouseDemocrats are hard at work to support families, workers, and small and local businesses who make our economy work. #FamiliesFirst https://t.co/ULg4tvZOL7"
1245807464882339841,2020-04-02 20:17:00,"Many of our country’s “essential” workers are often forced to work for low pay, without legal  protections or benefits.

If you're an essential worker, you should be earning a living wage and have access to paid leave. #PeopleOverProfits https://t.co/Q8kwjvCLHc"
1245788552669134849,2020-04-02 19:01:51,Powerful words from @RevDrBarber and @liztheo – we must center the needs of our nation's vulnerable over the needs of corporations and the 1%. #PeopleOverProfits https://t.co/rPRUFUCv6i
1245772735952764928,2020-04-02 17:59:00,Dr. Fauci is working on the front lines to get our health care workers the best information to keep us safe – suggesting he’s pushing conspiracy theories is insulting and dangerous. https://t.co/hyZ9XeLtzB
1245764253342224384,2020-04-02 17:25:17,"BIG news – after lots of pressure from @HouseDemocrats and @RepPeterDeFazio, Social Security recipients will now automatically get the cash assistance payments! This removes a huge barrier for our seniors. https://t.co/6SWh0lgPSk"
1245754113222037504,2020-04-02 16:45:00,"I don't have words for this. Health care workers are putting themselves at risk everyday, and we can't even get them the proper PPE. 

We need the #DefenseProductionActNow! https://t.co/v8GZlySGba"
1245728702169862146,2020-04-02 15:04:01,"Saddened to hear of the loss of beloved jazz icon, Ellis Marsalis. His music and melodies changed the industry, and his legacy will live on through his amazing children. My thoughts are with his family today. May he rest in peace. https://t.co/yZUm8GMBCw"
1245498251391971329,2020-04-01 23:48:18,"Today is #CensusDay.

You can fill out your #Census2020 form today or anytime in the next few weeks at https://t.co/MFZPUUskFV and help our community get the resources that it needs for hospitals and schools. https://t.co/aP8GymsaBJ"
1245473765825196033,2020-04-01 22:11:00,"So great to see our communities coming together like this. Comment below with your friends, neighbors, or loved ones who have gone above and beyond to help others during the coronavirus crisis. https://t.co/RyreUw0Oeo"
1245463448814678016,2020-04-01 21:30:00,"As more and more people find themselves out of work, we need to ensure everyone has the tools they need to maintain their financial security.

Join my tele-town hall tomorrow at 6pm PT to learn more about paid leave, unemployment insurance, and cash assistance. https://t.co/qwMOxJQTCE"
1245431235817635840,2020-04-01 19:22:00,"As a former psychiatric social worker, I know how damaging stressful times like this can be to our mental health.

Taking care of your mental health is just as important as your physical health. Reach out if you or someone you love is struggling. https://t.co/63gQNMnUN0"
1245411354925662209,2020-04-01 18:03:00,ABORTION 👏🏾 CARE 👏🏾 IS 👏🏾 ESSENTIAL 👏🏾 HEALTH 👏🏾 CARE 👏🏾 https://t.co/WpMBr4pxx5
1245390215503642624,2020-04-01 16:39:00,Many of our low-wage workers are on the frontlines of this pandemic. We need a fourth relief bill to ensure that they have the resources they need to stay healthy. https://t.co/plmZcmEvv8
1245374558967869445,2020-04-01 15:36:47,"The coronavirus crisis is hurting small businesses across the country. If you’re a small business owner and need help, the @SBAgov has resources for you: https://t.co/izTZF5AmWb"
1245112887997235205,2020-03-31 22:17:00,"Great FAQ from @sfchronicle, answering your most pressing coronavirus questions – including how to keep yourself safe when leaving the house. https://t.co/q5o9DSYpGO"
1245091748663066624,2020-03-31 20:53:00,"Every year, #CesarChavezDay honors the life of the iconic labor leader and activist.

This year, let us remember the workers who keep this country going.

House Democrats will ALWAYS put working families first. https://t.co/3aVvB6L9wi"
1245072874286669826,2020-03-31 19:38:00,"We can’t wait to get families relief. The #CARESact was a good start, but workers are still struggling to keep food on the table, roof over their heads, and keep their loved ones safe. It’s time for another package. https://t.co/7HHKkyif9W"
1245059033150541825,2020-03-31 18:43:00,"Like health care workers, grocery store workers and delivery services are on the front lines of this epidemic. They deserve PPE to stay safe – and to earn a living wage. https://t.co/lcylilsVDa"
1245048967039053825,2020-03-31 18:03:00,"The average woman in 2019 made just 81% of what her white male counterpart earned.
 
Black women earned 67%.
Hispanic women earned 58%.
 
Now more than ever, we depend on our workers. EVERYONE deserves #EqualPay."
1245038397304918016,2020-03-31 17:21:00,"Trump is using a global pandemic to push extreme policies that will hurt our environment and our public health – and hoping no one will notice. 

Newsflash: We noticed. https://t.co/K38vnPo6vr"
1245018161130455040,2020-03-31 16:00:35,"Trans folks are more likely to be denied care – which can be life-threatening under normal circumstances. On #TransDayOfVisibility, let's commit to ensuring EVERYONE has access to the care they need, without fear of discrimination. https://t.co/1jnoMdB4sx"
1245002294258778116,2020-03-31 14:57:32,"Using this pandemic to ban abortion access is unconstitutional and WRONG.
 
Abortion care is a time-sensitive, essential procedure. Playing politics like this in the middle of a global health crisis is despicable. #MyBodyMyChoice https://t.co/Q6bE6GlrUh"
1244781705740746752,2020-03-31 00:21:00,#LoveYourParks6FeetApart https://t.co/iT9bQLdrtu
1244774915531837440,2020-03-30 23:54:01,"You can get fresh air while being socially distant! I took a walk and thought about the great education I got at @UCBerkeley – and students across the country who are struggling right now. The #CARESact provides student debt relief, but we need to do more for #DebtFreeCollege. https://t.co/kwNKyRcclP"
1244762076586729472,2020-03-30 23:03:00,Preventing protecting people from the spread of coronavirus means everyone – including those in jail. We need to do more to keep inmates healthy. https://t.co/28lspyYlbh
1244741943705272320,2020-03-30 21:43:00,One in three families already experience diaper need – and that’s getting worse now that supplies are hard to find. Be mindful of what you’re buying as you stock up. #EndDiaperNeed https://t.co/1mSnYOJvxy
1244719546281242624,2020-03-30 20:14:00,"Powerful words from my friends @RepGraceMeng, @RepJudyChu, and @RepMarkTakano. Calling coronavirus the “China Virus” isn’t just racist – it puts Asian Americans across the country at risk. https://t.co/0Ge85kWAYa"
