id,created_at,text
1247317450284302336,2020-04-07 00:17:08,"Thank you to everyone who participated in my Telephone Town Hall w/ @RI_DLT Director Jensen, @SBA_RhodeIsland Director Hayward &amp; @RIHEALTH's Dr. McDonald on the #coronavirus. If you have a question we didn’t get to call my office at 401-732-9400 or visit https://t.co/QPpdYTIVo3"
1247297358582501381,2020-04-06 22:57:18,"Call 855-962-1080 now to join my Telephone Town Hall regarding the #coronavirus w/ @RI_DLT Director Jensen, @SBA_RhodeIsland Director Hayward, &amp; @RIHEALTH Medical Director Dr. McDonald. You can also stream the event: https://t.co/jWuHxOyQ7d https://t.co/a8cGiPFPo3"
1247225031144476678,2020-04-06 18:09:54,RT @RIHEALTH: RI has doubled our testing capacity overnight through a partnership with @CVSHealth offering rapid testing for symptomatic RI…
1247224991940325376,2020-04-06 18:09:45,"#ICYMI @GovRaimondo announced #RIDelivers, a service that will help RIers quarantining with food &amp; grocery deliveries. Remember, if we all hunker down and use social distancing, WE WILL #FlattenTheCurve. Call 2-1-1 or visit: https://t.co/l2YdA4VfKq."
1247201352046034945,2020-04-06 16:35:48,"At 7pm, I’m hosting a Telephone Town Hall to discuss the #coronavirus response &amp; help available for families, workers, &amp; businesses. @RI_DLT Director Jensen, @SBA_RhodeIsland Director Hayward &amp; @RIHEALTH's Dr. McDonald will be guests. Call 855-962-1080. 
https://t.co/B3I67SvES2"
1246897906654883841,2020-04-05 20:30:01,"Tomorrow, I will host a Telephone Town Hall w/ @RI_DLT Director Jensen, @SBA_RhodeIsland Director Hayward, &amp; @RIHEALTH's Dr. McDonald to answer questions &amp; provide info on valuable resources for #RIers impacted by #coronavirus. Call 855-962-1080 at 6:55pm
https://t.co/B3I67SvES2 https://t.co/tAcXKH5lkb"
1246865266119774210,2020-04-05 18:20:19,Many remarkable groups are doing their part to help #RI’s business community overcome this challenging time. @LISCRhodeIsland &amp; @RIHospitality w/ support from @CommerceRI &amp; #BankNewport are offering bridge loans to businesses. Visit https://t.co/Jirx80IJlw or call 401-521-HELP.
1246822779305033729,2020-04-05 15:31:30,.@USDOL has set up an insightful #FAQ page for the paid sick leave &amp; expanded family &amp; medical leave benefits included in the #FamiliesFirst Coronavirus Response Act. Visit: https://t.co/4WlqLHzunl
1246582848649408512,2020-04-04 23:38:06,Inspector General Michael Atkinson served the nation well. He did his job honorably and spoke truth to power. His dismissal was shortsighted and unwarranted during a time when we cannot afford to further destabilize the leadership within our intelligence community.
1246562746554032128,2020-04-04 22:18:13,Our country will need a bold investment in infrastructure to help us recover from this crisis. It must also put #workersfirst by ensuring health coverage and retirement for construction workers such as the hardworking members of @GoIUPAT.
1246506090256367622,2020-04-04 18:33:05,"Pleasure to have joined a call w/ @SenJackReed, @SenWhitehouse, @davidcicilline, &amp; @SEIU1199_NE. SEIU members are healthcare heroes on the frontlines working in hospitals, nursing homes, &amp; health centers during this crisis, &amp; we'll continue to work to get them critical #PPENow."
1246162929008984064,2020-04-03 19:49:29,"In my April newsletter, I cover recent legislation I’ve supported, including the #CARESAct, that will provide families, workers, and small businesses relief to help overcome the challenges presented by the coronavirus pandemic.  
https://t.co/SUtaR8gSTJ https://t.co/thTC3Dzn8a"
1246149719035961352,2020-04-03 18:57:00,"Testing is vital to keeping families safe and preventing further spread in our communities. Thanks to the work of @RIHEALTH and @RINationalGuard, three new sites @CCRInews, @RICnews and @universityofri will allow more &amp; faster testing.
https://t.co/GP37avRqd9"
1246103281321029635,2020-04-03 15:52:28,"Congress acted with urgency to help folks put food on the table and keep roofs over their heads. Bills are due now; the Administration needs to get checks into the hands of the people who need them ASAP. #WhereIsTheMoney
https://t.co/oAOSXswAfo"
1246092826355564545,2020-04-03 15:10:55,"Mark your calendars: I will host another live Telephone Town Hall focusing on the #coronavirus and help available for families and business owners this upcoming Monday, April 6, at 7pm. To participate call 855-962-1080 at 6:55pm.
https://t.co/B3I67SvES2 https://t.co/5SUV8A3r2O"
1246084919350235142,2020-04-03 14:39:30,".@SBAgov's #PaycheckProtectionProgram aims to help businesses stay open &amp; keep workers employed with financial support for payroll costs, rent, mortgage interest payments, &amp; utility bills. For more information, contact your lender or visit https://t.co/1uGz5trZRe"
1245832411142926340,2020-04-02 21:56:07,"Join me for a live telephone town hall focused on the #coronavirus on Monday, April 6, at 7pm. I’ll provide updates &amp; help answer questions. The event is free &amp; open to the public. Call 855-962-1080 on Monday at 6:55pm to participate.
https://t.co/B3I67SvES2 https://t.co/ufZPRCymWG"
1245818746490499072,2020-04-02 21:01:50,"Today is #WorldAutismAwarenessDay – let’s raise awareness, celebrate diversity &amp; continue to work to increase acceptance and inclusivity."
1245809629008932869,2020-04-02 20:25:36,".@USTreasury has advised that those who receive Social Security will not have to file a tax return to receive their economic stimulus payment. If you’re a recipient, the payment will be provided in the same manner that you receive your benefit. https://t.co/Jc2W7uj5WR"
1245795532230070272,2020-04-02 19:29:35,"RT @cspan: Watch: Statements from House members who couldn't be in Washington for the economic relief bill vote, including:

@RepBrownley (…"
1245441770898567168,2020-04-01 20:03:52,".@RI_DL has set up a portal for RIers who would like to be notified when the #COVID-19 Unemployment Insurance application is available for workers, like self-employed individuals &amp; independent contractors, who may not be eligible for traditional benefits. https://t.co/aLWKXd2uVq"
1245409810100760578,2020-04-01 17:56:51,"As more families visit local grocery stores to shop in the coming days, remember that you can help keep retail workers &amp; other shoppers safe by designating one family member to shop, maintaining social distancing, &amp; limiting contact with surfaces. 
https://t.co/v9pPfpBAh9"
1245387502464180224,2020-04-01 16:28:13,"Thanks to a coalition of industry &amp; education leaders led by @SkillsUSA, students can continue to immerse themselves in #CTE experiences. For online resources for instructors &amp; students for remote learning, visit: https://t.co/xQBto0WruA 
#KeepCTEMoving"
1245377748828389382,2020-04-01 15:49:27,Join #PVD Mayor @Jorge_Elorza &amp; members of the @pvdcitycouncil for a @zoom_us #Census2020 rally at 12pm to find out more about how you can help make sure everyone is counted! From funding to important data - #RI has so much to gain from a complete count! https://t.co/gNEtrnJw63
1245359776797769733,2020-04-01 14:38:03,"April 1 is #CensusDay &amp; you can help #RI get important resources for schools, roads, &amp; crucial services by completing the #2020Census:
• online at https://t.co/F7YJ8yNGP0
• by phone at 844-330-2020
• by mail using the postage-paid return envelope
It took me just a few minutes! https://t.co/NikCH5yvuI"
1245099495307739137,2020-03-31 21:23:47,RT @GovRaimondo: @CoxComm .@CoxComm is offering 2 free months of internet access &amp; $10/month after that for qualifying low income families.…
1245094924766384133,2020-03-31 21:05:37,"To keep athletes safe, @iocmedia has announced the Olympic and Paralympic Games in Tokyo will now be held from July 23-August 8, 2021. While a delay is unfortunate, the health of participants must be a priority.
https://t.co/X32Urz7c3p"
1245085531312193537,2020-03-31 20:28:17,"Mom-and-pop shops, restaurants, &amp; other small businesses are the heart of our economy, but many are experiencing great disruption b/c of #coronavirus. To help w/ revenue shortfalls due to COVID-related closures, the #CARESAct backstops $350B for a Paycheck Protection Program. https://t.co/DPP5R8ILW4"
1245061025772326913,2020-03-31 18:50:55,".@cybercrimesupport, a longtime partner to my office in promoting best practices to keep RIers safe online, has put together a guide on the types of #coronavirus scams you may see and how to stay safe. 
https://t.co/zwPsWpOAcV"
1244993271174217728,2020-03-31 14:21:41,"No family should experience hunger b/c of this public health crisis. @RIHumanService has worked w/ federal authorities to provide additional #SNAP benefits and extend the recertification deadline so families can access the food they need. 
https://t.co/lahsNqcPlh"
1244730785590054918,2020-03-30 20:58:39,"With shortages of personal protective equipment, state officials have called on local manufacturers to sell or donate important medical equipment to keep workers and patients safe.
https://t.co/35xWuUdgEO"
1244729366212481024,2020-03-30 20:53:01,It’s #NationalDoctorsDay – let’s all take a moment to thank the medical professionals on the front lines working tirelessly to keep us safe during this challenging time. They are real heroes!
1244642782561677313,2020-03-30 15:08:58,Our business community knows the way we overcome #coronavirus is by working together. This creative @RhodeIslandDEM effort connects restaurants directly with seafood retailers. It’s a great way to support our local seafood industry https://t.co/sBLk1x5uaw
1244389806278422528,2020-03-29 22:23:44,"Follow all safety guidelines, but please remember to check in with your friends and neighbors who are seniors or have disabilities. We’re all in this together, and you may be able to help by simply calling to say hello or picking up groceries and other essentials at the pharmacy. https://t.co/Ykob7LYWSF"
1244358492066021384,2020-03-29 20:19:18,"On #VietnamVeteransDay, I salute all who served during the Vietnam War for their courageous service and honor all who made the ultimate sacrifice. We are eternally grateful."
1244338251583885313,2020-03-29 18:58:52,ICYMI: The House passed the #CARESAct to provide much needed aide to people as we work to overcome the #coronavirus pandemic. The relief package is a vital lifeline. #CARESActStatement https://t.co/fTYwFandgY
1244294685771923456,2020-03-29 16:05:45,"Our local nonprofits have a great champion in @liveunitedri. Their COVID-19 Response Fund provides awards ranging from $10K-$75K in support of organizations working hard to meet the needs of #RIers.
https://t.co/PZwYzdYNi9"
1243999661544833025,2020-03-28 20:33:26,"Yesterday, the House passed a historic $2.1 trillion relief package that will help RI families and small businesses overcome #coronavirus. We’ll get through this together. Remember to keep washing your hands, use hand sanitizer, &amp; practice social distancing. https://t.co/S1DZBzT9u4"
1243957901129134080,2020-03-28 17:47:29,I'm heartbroken that we have lost two dear members of our community to COVID-19. I join Rhode Islanders across the state in sending my heartfelt condolences to the families grieving. I'm keeping all who have been affected by this terrible disease in my prayers.
1243932364956467200,2020-03-28 16:06:01,"Protections and programs for employers and employees included in the Families First Coronavirus Response Act go into effect April 1. @USDOL has a list of resources with more information on what this means for you.
https://t.co/oCwN1lAZzD"
1243629622169948160,2020-03-27 20:03:02,".@LISCRhodeIsland &amp; @verizon have partnered up to establish a COVID-19 Recovery Fund to help #RI small businesses get through this crisis. They offer grants to help with capital of up to $10k.
https://t.co/9a3bcFDaGx"
1243613310160863235,2020-03-27 18:58:13,"In these unprecedented times, the #CARESAct is the unprecedented response we need to help the families, workers and small businesses that have been hit hard by the COVID-19 crisis.
https://t.co/9Kq1a9KasU https://t.co/NFnR4EvElg"
1243574395848798209,2020-03-27 16:23:35,"This morning, I joined @GeneValicenti @wpro to speak about the importance of the #CARESAct. This critical relief package helps families put food on the table, seeks to make small businesses whole, &amp; protects healthcare workers on the front lines. https://t.co/0oQMA6p92J"
1243571264444383233,2020-03-27 16:11:08,"Veterans: @OSDRI_Vets is working to connect vets with employment opportunities at places like @honeywell, @CVSHealth &amp; @amazon. Call (401) 383-4730 between 9:30-12:30 Monday through Friday to speak with an employment specialist to find out more."
1243551712645754885,2020-03-27 14:53:27,Unemployment has shot up due to #COVID19 – 1 in 15 working #RIers filed for unemployment last week. We need to help Americans struggling ASAP. I look forward to voting for #CARESAct &amp; clearing way for funds to help workers &amp; create pathways to reemployment https://t.co/243H26qtq4
1243509489279655937,2020-03-27 12:05:40,"Joining @GeneValicenti on @wpro shortly to discuss the House's upcoming vote for the #CARESAct, which includes $1.25B in aid for #RI. https://t.co/ow29nXjtNE"
1243365640989114368,2020-03-27 02:34:04,"Tomorrow the House is expected to vote on a sweeping coronavirus relief package to help hard-working families, small businesses, &amp; medical professionals on the frontlines. Driving is a safer alternative than flying, so I'm on the road to make sure Rhode Islanders are represented. https://t.co/GrvZyXVVdJ"
